,InvStokes1,Alpha,AspectRatio,FlaringIndex,PlanetMass,SigmaSlope,nx,rout,ny,maxder1500
111,574.1164622073275,0.0017338039977541,0.085055,0.2710749999999999,0.0015014124057541,1.04215,600.0,3,193.0,18.767989783972805
112,803.5261221856177,0.0004602565735813,0.060205,0.3225249999999999,1.0315730794395103e-05,1.14505,600.0,3,193.0,-1.4620781548693893
113,232.8091257665008,0.0066221650370176,0.090095,0.212275,0.0019520907340433,0.92455,600.0,3,193.0,8.738379443868224
114,102.5651926251408,0.0020090928126087,0.041375,0.143675,1.8945235143565917e-05,0.78735,759.0,3,244.0,-0.03287187712305371
115,770.90346906443,0.0030974192992165,0.065385,0.205975,3.0095391688732043e-05,0.91195,600.0,3,193.0,-1.449021258455326
116,279.8981319634363,0.0009440608762859,0.096325,0.333725,0.0049260634334957,1.16745,600.0,3,193.0,50.56862775649236
117,10.06931668851804,0.0009183325964835,0.076935,0.319375,0.000282162958309,1.13875,600.0,3,193.0,128.79994608889837
118,151.70503674593368,0.0075335556373371,0.094295,0.069475,0.0063606280483726,0.63895,600.0,5,242.0,25.360817756501312
119,59.56621435290104,0.0002046444636724,0.086595,0.245525,7.700164443568718e-05,0.99105,600.0,3,193.0,-0.33302358806420734
120,30.269134281013045,0.008609937521846,0.055515,0.301875,0.0020346981958505,1.10375,600.0,3,193.0,59.3233628015146
121,88.10488730080142,0.0037931498497368,0.049635,0.007875,3.408003248003648e-05,0.51575,633.0,3,204.0,-0.8711525045312493
122,154.5254439538414,0.0001114294533591,0.062795,0.245175,8.250874854788077e-05,0.99035,600.0,3,193.0,71.87509690299154
123,829.8507675144226,0.0004539416166502,0.036195,0.0166249999999999,1.8176070560955e-05,0.53325,868.0,3,279.0,4.9512058849485205
124,30.13006024186122,0.0003380648362059,0.081555,0.043225,0.0094951099920219,0.58645,600.0,5,242.0,90.49633358454514
125,22.13094709605637,0.0007816278045883,0.096045,0.109375,2.236145198722521e-05,0.71875,600.0,3,193.0,-1.5161326781616904
126,97.49896377173869,0.0060117373748327,0.035565,0.137025,1.2603756378944256e-05,0.77405,883.0,3,284.0,-1.3328457272970036
127,443.6086439314328,0.0009397233105646,0.067625,0.282625,3.338105051659896e-05,1.06525,600.0,3,193.0,-1.2983324799668765
128,563.6376558259543,0.0002529297996446,0.0708449999999999,0.166075,0.0039219314633265,0.83215,600.0,3,193.0,79.38505374560356
129,11.091748152624008,0.0031695674630434,0.093735,0.097825,0.0045341929777901,0.69565,600.0,3,193.0,109.261060140215
130,127.93813041575252,0.0007194489780036,0.074765,0.326375,0.0056558775708915,1.1527500000000002,600.0,5,242.0,60.913506402872954
131,175.7923613958693,0.0001954339455775,0.066365,0.3365249999999999,0.0006074352628635,1.17305,600.0,3,193.0,77.05762440416257
132,21.82729911843001,0.0042953642676488,0.075185,0.155575,0.0032771777680517,0.81115,600.0,3,193.0,74.13425275646163
133,82.22426499470713,0.0016943378004473,0.050615,0.064925,0.0010777052536943,0.62985,621.0,3,200.0,106.96970660301342
134,26.85344445658508,0.0009977000638225,0.080855,0.1027249999999999,0.0086198557870575,0.7054499999999999,600.0,5,242.0,61.686338207318485
135,23.06747188720069,0.0012161860006463,0.041445,0.260225,0.0009257633851208,1.02045,758.0,3,244.0,162.82572571044702
136,162.55487557504833,0.0001415793779957,0.070775,0.281225,0.0003495425095985,1.06245,600.0,3,193.0,65.99232415918574
137,144.87718535447618,0.0006561452663029,0.083375,0.034825,0.0003877037485103,0.56965,600.0,3,193.0,36.704548090178136
138,338.0648362059815,0.0019186687406702,0.030525,0.009975,0.0017001999536423,0.51995,1029.0,3,331.0,152.2206127289889
139,516.416369272071,0.0005432503314924,0.061675,0.074725,0.0001788545529107,0.64945,600.0,3,193.0,21.772993565814282
140,14.621771744567184,0.001618080037643,0.087085,0.089075,0.0013915537948446,0.67815,600.0,3,193.0,152.25410344468344
141,50.003453497697855,0.0013708817661648,0.096605,0.081725,0.0011708466023202,0.66345,600.0,3,193.0,65.45059974680981
142,115.08003889444356,0.0004909078761526,0.039625,0.206675,8.423643914384008e-05,0.91335,793.0,3,255.0,117.36365600097781
143,190.10782799233,0.0001145512941445,0.079315,0.139825,0.0033923448954144,0.77965,600.0,3,193.0,122.69330125859719
144,110.9174815262401,0.0002824879974915,0.052295,0.333375,0.0004639807899821,1.16675,601.0,3,194.0,131.18074326146763
145,10.162486928706954,0.0002697739432444,0.032135,0.312375,4.780793661491186e-05,1.12475,978.0,3,315.0,311.5804812660426
146,25.176769277588555,0.0031550046233746,0.043755,0.283325,0.0085605171172009,1.06665,718.0,5,290.0,66.43722828423199
147,93.110787546783,0.0003243396173493,0.094645,0.001225,0.0004451434629201,0.50245,600.0,3,193.0,79.40416906674474
148,103.03861204416158,0.0034276778654645,0.047045,0.2815749999999999,0.0008820638021366,1.0631499999999998,668.0,3,215.0,63.45332410328541
149,36.05786430216423,0.0033036954103681,0.049705,0.102375,3.994845613082851e-05,0.70475,632.0,3,204.0,-0.21075834741031926
150,19.364219639466068,0.0021928049353504,0.035075,0.1611749999999999,8.963961859499493e-05,0.8223499999999999,896.0,3,288.0,157.3312610879047
151,220.2926463053456,0.0098401110576113,0.096465,0.213675,0.0032998940791083,0.92735,600.0,3,193.0,7.802464171853039
152,273.5268726306711,0.0060953689724016,0.083305,0.0159249999999999,3.431626397964683e-05,0.53185,600.0,3,193.0,-1.4948702335090065
153,796.1593504173192,0.0001610645635178,0.044105,0.093275,0.0037887853374843,0.68655,712.0,3,229.0,66.54032105453581
154,353.9973410834346,0.000230674718872,0.086455,0.132825,7.087613064511829e-05,0.7656499999999999,600.0,3,193.0,-0.17674896783800745
155,81.09610578538408,0.0028906798823654,0.034585,0.036225,0.0001328923557126,0.57245,908.0,3,292.0,66.06975161029145
156,71.6143410212902,0.0092257142715476,0.061325,0.2479749999999999,4.370186790706137e-05,0.99595,600.0,3,193.0,-1.5934296195044908
157,91.83325964835812,0.0001104078619902,0.047955,0.1461249999999999,0.0002802205621666,0.7922499999999999,655.0,3,211.0,95.93010113475266
158,77.44617978025188,0.0037239170625456,0.0660149999999999,0.2161249999999999,1.331987042313163e-05,0.93225,600.0,3,193.0,-1.572920833344294
159,363.9150361272071,0.0027733201046518,0.034305,0.321475,5.565446342582577e-05,1.14295,916.0,3,295.0,10.229112307215852
160,21.23244462000219,0.0001199499303149,0.064545,0.324275,5.881661141430384e-05,1.1485500000000002,600.0,3,193.0,50.512087178290614
161,318.41975217261256,0.0002890679882365,0.090165,0.120925,4.523764623324996e-05,0.74185,600.0,3,193.0,-1.2272170147574084
162,29.30893245250321,0.0009057326008981,0.038155,0.3382749999999999,0.0002725837738928,1.1765499999999998,823.0,3,265.0,233.89661098334486
163,57.14786366718672,0.0035563131856898,0.064825,0.2528749999999999,6.94224601714119e-05,1.00575,600.0,3,193.0,-1.646861602513622
164,126.18275345906706,0.0013396766874259,0.079735,0.081375,0.0088003511168732,0.66275,600.0,5,242.0,41.59816578913534
165,26.977394324449207,0.0030549211132155,0.033745,0.070525,0.0005708210761718,0.64105,931.0,3,300.0,151.77095904394395
166,70.30723198838334,0.0061235039172477,0.060555,0.043925,1.1053504693828429e-05,0.58785,600.0,3,193.0,-1.6059856701805681
167,27.98981319634363,0.0038282474331682,0.058595,0.314125,0.0010851755496327,1.12825,600.0,3,193.0,83.24519651257454
168,74.98942093324558,0.002971666031738,0.050545,0.268275,0.002874087593615,1.03655,622.0,3,200.0,64.12001467575166
169,11.885022274370185,0.0006902398038402,0.057265,0.162575,0.0003262120503942,0.82515,600.0,3,193.0,
170,83.36811846196343,0.0004064433291652,0.044385,0.235375,0.0004154320512418,0.97075,708.0,3,228.0,101.46002704618796
171,10.023052380778994,0.0014757065332758,0.057825,0.2745749999999999,6.660395212984232e-05,1.04915,600.0,3,193.0,5.77873199671308
172,822.2426499470712,0.0063826348619054,0.063705,0.035525,8.308067187019148e-05,0.5710500000000001,600.0,3,193.0,-1.2582424379970594
173,230.6747188720069,0.0002018366363681,0.079455,0.265125,0.0060603820052706,1.03025,600.0,5,242.0,79.2808296697741
174,90.1571137605957,0.0007638357835776,0.098145,0.236075,0.002995711592428,0.97215,600.0,3,193.0,106.99651037214186
175,488.6523593428336,0.0003097419299216,0.060135,0.258125,8.026015608726264e-05,1.01625,600.0,3,193.0,10.102978905461173
176,368.97759857015046,0.0003917418771077,0.075255,0.132125,0.0021503046793402,0.76425,600.0,3,193.0,92.47456637101195
177,35.727283815192884,0.0001874994508067,0.065455,0.3183249999999999,4.22182279051133e-05,1.13665,600.0,3,193.0,2.1144766336565293
178,78.16278045883297,0.0020464446367246,0.051525,0.2133249999999999,4.4309821448929845e-05,0.92665,610.0,3,197.0,0.8012432538013905
179,391.7418771077831,0.0003198895109691,0.087925,0.117075,3.3845427186630896e-05,0.73415,600.0,3,193.0,-1.3631129010264056
180,66.83439175686149,0.007328245331389,0.082885,0.233975,2.603154831374181e-05,0.96795,600.0,3,193.0,-1.605758074337435
181,905.7326008981998,0.0008974287945007,0.059015,0.3452749999999999,0.0059360834819137,1.19055,600.0,5,242.0,39.0034635917617
182,185.7804455091699,0.0007961593504173,0.049845,0.249025,0.0004607867686902,0.99805,630.0,3,203.0,99.55317579666983
183,10.256519262514074,0.0094406087628592,0.032975,0.179725,0.0016087923778887,0.85945,953.0,3,307.0,127.80423141684874
184,13.645831365889244,0.0023713737056616,0.077425,0.2231249999999999,0.0001557758034831,0.94625,600.0,3,193.0,1.8778693093590935
185,25.29297996446145,0.0015240527537972,0.068045,0.210175,0.0070064818286541,0.92035,600.0,5,242.0,80.4384556898579
186,612.3503917247733,0.00160324539069,0.091355,0.273875,0.0002140424926771,1.04775,600.0,3,193.0,-0.5801455840322908
187,36.39150361272071,0.0010115794542598,0.081345,0.2535749999999999,0.0025733567644261,1.0071499999999998,600.0,3,193.0,
188,826.0379495771792,0.0099770006382255,0.076375,0.097125,6.478880952687807e-05,0.69425,600.0,3,193.0,-1.4686209452456298
189,22.750974307720703,0.0039174187710778,0.051735,0.014525,0.0001214786620471,0.52905,607.0,3,196.0,16.177332703321483
190,176.6037820686164,0.0001655769963469,0.062025,0.310275,0.0003129680471563,1.1205500000000002,600.0,3,193.0,66.95928484861024
191,550.8076964054036,0.0032284941217126,0.073715,0.1594249999999999,1.539926526059492e-05,0.81885,600.0,3,193.0,-1.4852338287435958
192,19.724227361148536,0.0024043628000069,0.087855,0.133525,0.0071039517000295,0.76705,600.0,5,242.0,75.39716781418323
193,101.6248692870696,0.0001396368361055,0.030805,0.267225,0.0032099628042106,1.03445,1020.0,3,328.0,131.48192965024796
194,33.18944575526103,0.0068076935869374,0.082815,0.197225,0.0003643342500684,0.8944500000000001,600.0,3,193.0,0.605620386863406
195,18.323144223712116,0.0056104797603247,0.045575,0.239225,4.050419451364931e-05,0.97845,689.0,3,222.0,0.7135146967971371
196,78.52356346100719,0.0004688133821452,0.0320649999999999,0.2766749999999999,2.6576635495543115e-05,1.05335,980.0,3,315.0,130.88703503723997
197,41.02041029866068,0.0071285303012651,0.076725,0.050225,2.988821646959377e-05,0.60045,600.0,3,193.0,-1.7878228982080362
198,419.75898399100777,0.0001315224832192,0.071895,0.259175,0.0020206914319922,1.01835,600.0,3,193.0,54.867606131722845
199,52.11947111050805,0.000162554875575,0.064335,0.0561749999999999,5.122712702645391e-05,0.61235,600.0,3,193.0,12.471280070943074
200,41.97589839910075,0.0001573982864466,0.078055,0.0509249999999999,0.0005949767567589,0.60185,600.0,3,193.0,98.38383162085687
201,211.3489039836648,0.0001936421963946,0.059785,0.190925,6.569011164762661e-05,0.88185,600.0,3,193.0,26.6869579713189
202,95.2796164023652,0.0040457589169744,0.065595,0.317625,0.000433012067738,1.13525,600.0,3,193.0,14.798036177251555
203,196.33602768360475,0.0003443499307633,0.085475,0.090825,2.887353779188884e-05,0.68165,600.0,3,193.0,-1.365548529756959
204,314.0508693876217,0.0002877398414735,0.062585,0.176225,0.000141416472507,0.85245,600.0,3,193.0,38.65445137648406
205,165.57699634695277,0.0018578044550916,0.048935,0.217175,0.0001903268237576,0.93435,642.0,3,207.0,31.521252030455457
206,123.8796586530369,0.0001088930093333,0.088695,0.171675,0.0002508996179465,0.84335,600.0,3,193.0,110.66543814868494
207,219.28049353504497,0.0007095777679633,0.036895,0.138425,0.0002155261643566,0.77685,851.0,3,274.0,114.17335636446526
208,12.274392311584071,0.0004623810213992,0.096815,0.194075,0.0020488020499575,0.88815,600.0,3,193.0,
209,14.55459080581966,0.0003758374042884,0.071335,0.159775,7.490313585107577e-05,0.81955,600.0,3,193.0,5.496477289878211
210,12.33104833228909,0.0005000345349769,0.077775,0.1513749999999999,0.0027957607275808,0.80275,600.0,3,193.0,123.00668661217503
211,458.1418867145335,0.0005821032177708,0.054465,0.126875,0.0001536384793331,0.7537499999999999,600.0,3,193.0,30.159729351879506
212,659.1738952443212,0.0003881503659906,0.057195,0.180425,1.060473938372333e-05,0.86085,600.0,3,193.0,-1.4106262356169692
213,82.60379495771788,0.0081846478813479,0.0556549999999999,0.2598749999999999,0.0002309404458919,1.01975,600.0,3,193.0,4.400865858206754
214,19.906733389871864,0.0034593937782612,0.078265,0.255675,0.0042315550971661,1.01135,600.0,3,193.0,79.55776371549746
215,117.21953655481305,0.0050003453497697,0.058245,0.1272249999999999,1.2956866975170187e-05,0.75445,600.0,3,193.0,-1.5237873532809887
216,34.27677865464505,0.0019098532585662,0.097165,0.144725,0.0022724796352708,0.78945,600.0,3,193.0,86.12690492725446
217,644.1692655151775,0.0002483133105295,0.067485,0.218575,1.053173687129716e-05,0.93715,600.0,3,193.0,-1.4572425009763075
